158,"В101","LOGIST_1C","Владимир","00:00:00","",\N
159,"В110","LOGIST_1C","Владимир - город","00:00:00","",\N
160,"В220","LOGIST_1C","Гороховец","00:00:00","",\N
161,"В210","LOGIST_1C","Муром","00:00:00","",\N
162,"В230","LOGIST_1C","Покров","00:00:00","",\N
163,"В240","LOGIST_1C","Юрьев-Польский","00:00:00","",\N
164,"Вж50","LOGIST_1C","Воронеж-Борисоглебск","00:00:00","",\N
165,"Вж30","LOGIST_1C","Воронеж-Верхняя Хава","00:00:00","",\N
166,"Вж10","LOGIST_1C","Воронеж-Нижнедевицк","00:00:00","",\N
167,"Вж40","LOGIST_1C","Воронеж-Нововоронеж","00:00:00","",\N
168,"Вж02","LOGIST_1C","Воронеж-Общий","00:00:00","",\N
169,"Вж20","LOGIST_1C","Воронеж-Рамонь","00:00:00","",\N
170,"Яд75","LOGIST_1C","2","00:00:00","",\N
171,"И101","LOGIST_1C","Иваново (город)","00:00:00","",\N
172,"И200","LOGIST_1C","Лежнево - Савино - Колобово","00:00:00","",\N
173,"И240","LOGIST_1C","Писцово","00:00:00","",\N
174,"И210","LOGIST_1C","Тейково - Нерль","00:00:00","",\N
175,"И230","LOGIST_1C","Фурманов - Приволжск - Плес","00:00:00","",\N
176,"И220","LOGIST_1C","Шуя - Родники - Вичуга - Кинешма- Заволжск - Наволоки","00:00:00","",\N
177,"Ка51","LOGIST_1C","Габишево","00:00:00","",\N
178,"Ка55","LOGIST_1C","Казань - Альметьевск","00:00:00","",\N
179,"Ка40","LOGIST_1C","Казань - Апастово","00:00:00","",\N
180,"Ка30","LOGIST_1C","Казань - Арск","00:00:00","",\N
181,"Ка20","LOGIST_1C","Казань - Балтаси","00:00:00","",\N
182,"Ка45","LOGIST_1C","Казань - Звенигово","00:00:00","",\N
183,"Ка90","LOGIST_1C","Казань - Кукмор","00:00:00","",\N
184,"Ка60","LOGIST_1C","Казань - Мамадыш","00:00:00","",\N
185,"Ка70","LOGIST_1C","Казань - Сабы","00:00:00","",\N
186,"Ka80","LOGIST_1C","Казань - Чебоксары","00:00:00","",\N
187,"Ка50","LOGIST_1C","Казань - Чистополь","00:00:00","",\N
188,"Ка00","LOGIST_1C","Казань общий","00:00:00","",\N
189,"Ка11","LOGIST_1C","Казань СЕВЕР","00:00:00","",\N
190,"Ка95","LOGIST_1C","Казань-Пестрецы","00:00:00","",\N
191,"Ка96","LOGIST_1C","Казань-Песчаные ковали","00:00:00","",\N
192,"K102","LOGIST_1C","Калуга","00:00:00","",\N
193,"К100","LOGIST_1C","Калуга - Город","00:00:00","",\N
194,"К130","LOGIST_1C","Калуга - Ленинский","00:00:00","",\N
195,"К120","LOGIST_1C","Калуга - Московский","00:00:00","",\N
196,"К110","LOGIST_1C","Калуга - Октябрьский","00:00:00","",\N
197,"К105","LOGIST_1C","Малоярославец-Детчино","00:00:00","",\N
198,"К106","LOGIST_1C","Обнинское","00:00:00","",\N
199,"Ко30","LOGIST_1C","Буй","00:00:00","",\N
200,"Ко40","LOGIST_1C","Волгореченск","00:00:00","",\N
201,"Ко35","LOGIST_1C","Галич","00:00:00","",\N
202,"Ко34","LOGIST_1C","Зарубино","00:00:00","",\N
203,"Ко38","LOGIST_1C","Кобякино","00:00:00","",\N
204,"Ко36","LOGIST_1C","Космынино","00:00:00","",\N
205,"Ко11","LOGIST_1C","Кострома","00:00:00","",\N
206,"Ко00","LOGIST_1C","Кострома (Общ.)","00:00:00","",\N
207,"Ко20","LOGIST_1C","Красное на Волге","00:00:00","",\N
208,"Ко37","LOGIST_1C","Крахмалопаточный","00:00:00","",\N
209,"Ко45","LOGIST_1C","Макарьев","00:00:00","",\N
210,"Ко25","LOGIST_1C","Нерехта","00:00:00","",\N
211,"Ко51","LOGIST_1C","Никольское","00:00:00","",\N
212,"Ко12","LOGIST_1C","Офис","00:00:00","",\N
213,"Ко50","LOGIST_1C","Судиславль","00:00:00","",\N
214,"Л250","LOGIST_1C","Воронеж","00:00:00","",\N
215,"Л200","LOGIST_1C","Грязи","00:00:00","",\N
216,"Л280","LOGIST_1C","Долгоруково","00:00:00","",\N
217,"Л210","LOGIST_1C","Елец","00:00:00","",\N
218,"Л101","LOGIST_1C","Липецк","00:00:00","",\N
